Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
3f8abf2d4615c8,7786e49ac83c52,dd58bca822ac66,0,0,0.0,1,0,0,73,0,0,0,0.0,1304,squad-fpp,26,26,1455,0,0.0,0,0.0,1,0,70.28,1,0,0.2
a45a87633e1d9d,0d097e5ae483df,53ac87b452662d,3,6,838.1,5,2,1,2,0,7,2,77.48,1299,squad-fpp,27,26,1500,0,0.0,0,0.0,0,0,4105.0,3,0,1.0
b73751d7fccfb6,7d6595f9a49339,8755627ff1b14d,0,0,0.0,0,0,0,82,0,0,0,0.0,1923,solo-fpp,91,87,1512,0,0.0,0,0.0,0,0,47.32,1,0,0.0778
80e0b60e9af66f,bd9626d205f1fa,ebd4336fdb0f7b,0,1,115.8,0,0,1,59,0,0,0,0.0,1989,squad-fpp,28,28,1500,0,0.0,0,0.0,0,0,1230.0,3,0,0.5185
9f1ec5e111edee,dc90e46474f552,614c14efc1ebeb,0,0,0.0,0,0,0,78,1000,0,0,0.0,1383,solo-fpp,98,97,-1,0,0.0,0,0.0,0,0,31.6,2,1500,0.2268
97f3a3dbe96c53,24a439342f79d0,1feca620324fff,0,5,135.2,1,0,4,18,0,2,1,13.63,1870,squad-fpp,27,26,1384,2,6623.0,0,0.0,0,0,2660.0,7,0,0.8846
39f297e20288eb,2a91ff41a0a61b,eea1665feed9c9,0,0,0.0,0,0,0,69,0,0,0,0.0,1358,squad-fpp,25,24,1415,0,0.0,0,0.0,0,0,89.8,5,0,0.125
4f93596fcac5d4,f0f0a9d2be880c,18b076906a6a30,0,3,0.0,0,0,3,52,0,0,0,0.0,1774,solo-fpp,99,96,1587,0,3768.0,0,0.0,0,0,1260.0,5,0,0.7551
83413a39bff92d,c5309b86f22d23,682acb140e6297,0,3,1224.0,5,4,2,1,1358,10,2,118.6,1958,duo-fpp,43,43,-1,2,1437.0,0,0.0,0,0,3227.0,10,1505,1.0
7ebba033580fbe,dbe561984c0fc4,aa0139d595c441,0,0,0.0,0,0,0,65,0,0,0,0.0,1298,solo-fpp,94,87,1490,0,0.0,0,0.0,0,0,82.78,2,0,0.3441
0da57a8badadd4,e8d30a5ba60eb2,cbfcea7ed4619f,0,0,100.0,1,0,0,62,1039,0,0,0.0,1384,duo-fpp,48,47,-1,0,0.0,0,0.0,1,0,485.5,2,1492,0.4468
3952aeca5b1c18,255de11bb5a49a,4857ada831a152,0,0,100.0,1,0,0,30,0,1,1,1.944,1778,squad-fpp,26,25,1475,0,0.0,0,0.0,0,0,135.6,2,0,0.12
11a15d486e78c5,a6277594931ca0,e41a81e939c2ca,0,6,514.4,2,1,0,7,1367,3,1,306.1,1944,duo,45,42,-1,0,2126.0,1,0.0,0,0,4118.0,5,1542,0.8636
75a87ef991ddab,92cd5e94df01f6,777508909741f7,0,4,0.0,0,0,1,44,0,0,0,0.0,1402,squad-fpp,25,25,1473,0,0.0,0,0.0,0,0,2949.0,3,0,0.8333
f40f674b9e29b5,462e91bff0f478,3b0220a8796b86,0,1,87.81,0,0,0,47,1517,0,0,0.0,1389,solo-fpp,97,94,-1,0,0.0,0,0.0,0,0,2211.0,10,1759,0.9479
b05867b642ac25,e9086aefdef0fe,7a1c1a72f87166,1,0,0.0,0,0,0,77,0,0,0,0.0,1860,squad-fpp,30,29,1464,0,0.0,0,0.0,0,0,247.6,1,0,0.2414
a951fb3e80944a,31ada07a6a3ed7,90db811b3bb35e,0,0,0.0,0,0,0,77,0,0,0,0.0,1348,squad-fpp,26,26,1500,0,0.0,0,0.0,0,0,313.8,2,0,0.24
d1d901dd4a2b40,8c5e29719c8f54,89af708671e4a9,0,1,39.0,0,0,1,63,0,0,0,0.0,1374,squad-fpp,29,28,1301,0,0.0,0,0.0,0,0,617.7,1,0,0.3214
33b8adf4c3cfc6,2c364c16750d98,c8b772ac892375,0,2,738.6,3,2,0,1,0,6,2,32.16,1783,duo-fpp,49,45,1500,1,4414.0,0,0.0,0,0,1500.0,5,0,0.9375
db355b775afb86,a0acd479b4f51e,6f111f0f99c7f1,0,2,0.0,0,0,3,50,0,0,0,0.0,1413,squad-fpp,31,28,1444,0,0.0,0,0.0,0,0,1748.0,9,0,0.5667
4ac8a910e29e55,07d01cde00c701,029dbd3fa171f3,0,0,75.49,1,0,0,26,0,1,1,130.0,1337,squad-fpp,27,26,1504,0,0.0,0,0.0,0,0,449.3,4,0,0.3077
42ab0c33c40811,bfb4cf60422c0a,433e398fbf0cf7,0,0,40.16,0,0,0,88,1066,0,0,0.0,1864,duo,47,44,-1,0,0.0,0,0.0,0,0,20.82,1,1522,0.0217
b0b2ff06cae473,199c4e72bc3bff,223a83df65082a,0,1,81.16,2,0,5,16,0,2,2,40.24,1294,squad,28,27,1500,0,0.0,0,0.0,0,0,3028.0,4,0,0.7037
19d26e6283a735,aa78c36a8937eb,532fb3e7473bd8,0,0,100.0,1,0,5,33,0,1,1,4.246,1334,squad-fpp,27,26,1703,0,0.0,0,0.0,0,0,260.8,2,0,0.2308
3c4f984130a0c2,a0a70046755ecb,230b642da9abda,0,0,28.39,0,0,0,62,0,0,0,0.0,1923,squad,26,24,1500,0,147.4,0,3.851,0,0,428.0,1,0,0.32
27162be8ca9af9,c4e0bbd97f7a6e,efa8178723519c,0,6,720.3,0,1,3,1,0,7,1,128.5,1520,solo,96,95,1541,0,1923.0,1,0.0,0,0,1430.0,5,0,0.9895
b1e6ebc48372c2,4b0b27b5dee072,384395fad63e46,0,1,0.0,0,0,1,47,0,0,0,0.0,1836,squad-fpp,28,27,1510,0,8632.0,0,94.59,0,0,2223.0,8,0,0.8889
83df701573d807,c3812a4d88606f,195e7da2b5a672,1,0,59.98,0,0,0,46,1193,0,0,0.0,1408,solo-fpp,95,93,0,0,0.0,0,0.0,0,0,2314.0,6,1542,0.9468
fbe090b360c30e,15b2a0d861605c,0300f2c0e48b0a,0,0,100.0,1,0,0,29,0,1,1,4.492,1319,squad-fpp,27,26,1469,0,0.0,0,0.0,0,0,2343.0,3,0,0.6923
bb978455f9f3b8,cf8437403f2a4d,436a213a2af907,0,0,202.4,1,0,0,25,0,1,1,34.19,1802,squad-fpp,29,28,1500,0,0.0,0,0.0,0,0,154.3,5,0,0.25
71dd41f2bc07a7,e8da3a4a9aa052,5786d24d188e1f,0,0,74.09,0,0,0,62,0,0,0,0.0,1370,squad-fpp,27,26,1563,0,0.0,0,0.0,0,0,1734.0,4,0,0.4615
6acc8f71544b2b,f3c357445b11a4,4693c3c4ca2423,0,3,159.2,0,1,0,15,0,2,1,8.283,1997,solo-fpp,99,97,1497,0,0.0,0,0.0,0,0,525.3,3,0,0.4592
56ecd08186d44b,01e2f1cfcbc391,c3123cbdd5c976,0,0,0.0,0,0,0,92,0,0,0,0.0,1980,duo,47,42,1500,0,0.0,0,0.0,0,0,30.15,0,0,0.0
29897b124cdac5,dcf92068211cb0,0cbd7fb54c56ee,0,2,124.3,1,0,10,29,0,1,1,135.1,1768,squad-fpp,29,28,1499,0,4930.0,0,0.0,1,0,2527.0,4,0,0.7143
3186d2b61eb127,81cbc3b231c515,ffcbc1b5255d3a,0,1,76.57,0,0,1,37,1371,1,1,22.43,1412,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,214.0,2,1464,0.3214
4d48d8233fc387,63e013fcde90d2,7bcbf8aa4b3c0c,0,0,100.0,1,1,0,40,0,1,1,12.59,1345,squad-fpp,29,28,1500,0,0.0,0,0.0,0,0,84.84,1,0,0.0
8985d88eed4926,b1ee9683440fdb,e6de91f8ab5b0b,0,0,68.05,0,0,0,73,0,0,0,0.0,1362,squad-fpp,27,26,1375,0,0.0,0,0.0,0,0,576.4,3,0,0.1923
362e5738847494,71c05244fb6954,9d9f27653876a1,0,0,82.24,0,0,0,75,0,0,0,0.0,1367,squad-fpp,27,26,1316,0,0.0,0,0.0,0,0,316.3,1,0,0.2308
80a16a4db7afe7,e80974a66eeb2a,7234986d75ae18,0,1,0.0,0,0,0,44,0,0,0,0.0,1916,squad-fpp,25,23,1500,0,653.1,0,614.8,0,0,1590.0,5,0,0.5417
dfe766f201d9ba,470a53e83dedf0,4dbb48c76ba889,0,0,0.0,0,0,0,65,1275,0,0,0.0,1409,solo-fpp,95,94,-1,0,0.0,0,0.0,0,0,57.87,1,1559,0.383
65cc188cd7979f,619526de99dfea,59c308b00d722a,0,0,0.0,0,0,0,93,0,0,0,0.0,1350,duo-fpp,48,47,1500,0,0.0,0,0.0,0,0,0.0,0,0,0.0
3360d6f1c6e53b,625f528ceef10d,d521821d85a326,0,0,74.82,0,0,0,83,0,0,0,0.0,1428,duo,47,47,1553,0,0.0,0,0.0,0,0,15.51,1,0,0.1087
91a024a79b43c5,26853039b62a83,7d33fe6801a32b,0,0,100.0,1,1,1,27,1613,1,1,6.505,1341,squad-fpp,26,23,-1,0,0.0,0,0.0,0,0,590.7,3,1586,0.76
af341b5dbf5011,62455ef81f4d0f,6d2399579571a6,0,0,32.34,0,0,1,59,0,0,0,0.0,1269,squad-fpp,30,30,1492,0,0.0,0,0.0,0,0,366.4,2,0,0.4483
ca6479b584fd1c,eba4090a9d8efd,8713c9dc54c292,0,0,123.4,1,1,0,25,1419,1,1,8.302,1370,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,190.1,5,1478,0.6923
3d9afcd8d52d2b,59101f8e1fce74,992f82a5573116,2,0,192.1,0,0,0,51,1507,0,0,0.0,1344,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,595.0,2,1545,0.6296
509f9ab45d101b,37fd5508967176,eedc4216b6368c,0,0,182.9,1,0,3,46,1108,0,0,0.0,1838,duo-fpp,50,48,-1,0,4847.0,0,0.0,0,0,2243.0,2,1455,0.8163
73ce034d38b956,83ff7396538565,c8bbbb15a2857a,0,0,0.0,0,0,0,89,1191,0,0,0.0,1264,squad-fpp,31,30,-1,0,0.0,0,0.0,0,0,35.82,1,1560,0.0333
e61862dcc1df22,8a0a219d4deb88,3bad0f8131fd16,0,5,87.22,1,1,2,10,0,2,1,213.7,1785,squad-fpp,27,25,1500,0,104.7,0,0.0,0,0,4918.0,6,0,0.8462
5105e41c78a06d,78258f8ac3e154,97b64a07c05761,0,0,67.91,0,0,1,58,0,0,0,0.0,1693,squad-fpp,29,28,1443,0,0.0,0,0.0,0,0,946.5,6,0,0.3929
fb18cb315e6032,b59b6e2086c5c6,12d873c34befc5,1,3,350.5,2,0,4,27,0,1,1,14.8,1355,duo-fpp,50,49,1546,1,0.0,0,0.0,0,0,1840.0,4,0,0.7551
8da60403274dc0,be0558cf36a7f7,e62548b3beef5e,0,0,62.07,0,0,1,69,1050,0,0,0.0,1293,duo-fpp,49,47,0,0,0.0,0,0.0,0,0,193.0,1,1445,0.2917
d0617b7f62a01a,46154f7458050a,54b63521dac804,0,0,119.4,1,0,0,66,0,0,0,0.0,1894,squad-fpp,28,27,1541,0,161.3,0,0.0,0,0,411.0,5,0,0.3704
a2abe5878819ed,683d920d3a55e3,c56a42891516a3,2,8,274.5,1,1,6,20,0,2,1,161.1,1924,squad-fpp,28,27,1393,1,1483.0,0,0.0,0,0,3680.0,5,0,0.8148
c66bc398631ea5,d09ea25a38a893,49a81c73a71e30,2,4,167.5,1,0,7,22,0,1,1,3.458,1937,squad,26,25,1329,0,5172.0,0,0.0,1,0,2148.0,7,0,0.88
4820b5c99d73d7,8ccf87c6967f3c,141d354b810d36,0,0,100.0,0,0,0,28,0,1,1,15.53,1515,solo-fpp,93,91,1449,0,0.0,0,0.0,0,0,2775.0,4,0,0.7609
e2260d651bb082,b08fbde9c086fd,51a1ce23ba6687,0,0,66.33,1,0,1,60,0,0,0,0.0,1382,squad-fpp,27,25,1377,0,1055.0,0,0.0,0,0,974.0,2,0,0.6538
9565db4babb94b,6f57ba1b4a3691,bc72edd280603e,0,0,29.84,0,0,0,60,1037,0,0,0.0,1397,squad,28,28,-1,1,0.0,0,47.13,0,0,1659.0,4,1495,0.4815
345373710988f5,e0d857c8d510fe,a3045f048704e1,0,1,61.55,1,0,6,29,1080,1,1,20.04,1315,duo-fpp,48,44,-1,0,559.1,0,0.0,0,0,862.9,3,1522,0.617
df169aa59b1eaf,a5bdfa7d7dd92a,11f1b5b8ccd320,0,0,0.0,0,0,0,55,0,0,0,0.0,1384,duo-fpp,49,49,1593,0,522.6,0,0.0,0,0,1026.0,2,0,0.7083
b0631c62536f0e,e9135fcb0cf3dd,452ce90fe53b16,0,0,6.48,0,0,0,95,1486,0,0,0.0,1413,duo,48,48,-1,0,0.0,0,0.0,0,0,7.519,1,1565,0.0
f37c76f5d4bccb,88546a3e8fb776,f3ff9d2fefc109,0,0,0.0,0,0,0,84,0,0,0,0.0,1768,duo-fpp,46,45,1494,0,0.0,0,0.0,0,0,0.28,0,0,0.0667
7690353fa92467,61f33d0dadc43d,b69d711282fb2f,0,1,36.41,0,0,0,52,1296,0,0,0.0,1411,squad-fpp,28,27,-1,0,848.7,0,0.0,0,0,2241.0,4,1443,0.7778
9f83f18c04f6ff,ed5c10a69c9ec8,fc0b93eaf18139,0,1,100.0,0,0,1,29,0,1,1,41.75,1940,solo-fpp,97,92,1500,0,2831.0,0,0.0,0,0,1947.0,6,0,0.6771
5a0decd9651f21,ccb73c9ba412bb,9fe090514408d9,0,0,0.0,0,0,0,74,0,0,0,0.0,1373,duo-fpp,47,46,1500,0,0.0,0,0.0,0,0,142.2,2,0,0.2174
51a59c6d4c2fde,a6842fc6062aa8,3ac7245d83226f,0,0,137.4,1,0,0,77,0,0,0,0.0,1388,duo-fpp,47,45,1451,0,0.0,0,0.0,0,0,73.75,1,0,0.1739
d64ab95aee9687,5efda29f7cfdf4,50af1e1624f3ad,1,2,96.94,1,0,2,17,0,1,1,107.7,1854,squad-fpp,27,27,1416,0,2699.0,0,0.0,0,0,3136.0,10,0,0.9231
dad256b62ff446,7b76c0246fd96b,fd7494f26664c8,0,1,0.0,0,0,0,47,0,0,0,0.0,1780,duo,44,43,1543,0,9199.0,0,0.0,0,0,1695.0,4,0,0.6512
56ee72617f3b28,505f1f9746c614,e95dbaf4058385,0,0,0.0,0,0,0,74,1236,0,0,0.0,1380,duo,50,47,-1,0,0.0,0,0.0,0,0,421.4,2,1479,0.3061
5de856a69ab4c2,dcd4a83aa42a69,5678e1d5d942b7,2,2,179.6,0,1,4,26,0,1,1,19.72,1368,squad-fpp,26,26,1456,1,0.0,0,0.0,0,0,1212.0,6,0,0.76
ee7662a09bdccc,9041ff1635fcd5,b6a0006b0a56ad,0,0,121.1,0,0,0,65,0,0,0,0.0,1381,duo-fpp,48,47,1500,0,0.0,0,0.0,0,0,167.5,2,0,0.3617
73ab396740daaf,9d35e311454e50,afa15e848e436f,0,0,25.78,0,0,0,87,0,0,0,0.0,1377,squad-fpp,27,27,1500,0,0.0,0,0.0,0,0,147.2,2,0,0.0385
6e60e152fa6424,2647a010f73ea3,da97a70805a18e,1,1,294.4,2,0,1,20,0,2,1,21.95,1400,duo-fpp,49,45,1505,0,0.0,0,0.0,0,0,228.6,2,0,0.4167
9227a52d3a3e14,b7b4785cabba2e,864a9fce6ef827,0,0,43.59,1,0,1,55,1240,0,0,0.0,1379,squad-fpp,26,26,-1,1,0.0,0,17.18,0,0,2297.0,4,1431,0.64
7ba54b19c92962,15028989e3246d,191cba1b33f9b5,0,0,0.0,0,0,0,67,1342,0,0,0.0,1431,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,891.7,3,1434,0.2593
e0ed6ca40ffa3f,621e7cdb28832a,9f501c4b524a4d,0,1,269.9,2,0,1,32,1335,1,1,65.66,1341,squad-fpp,32,31,-1,1,0.0,0,0.0,0,0,1055.0,4,1449,0.6774
0507e3bcf51105,08783077021a42,c68e2ccf74f2ec,1,0,289.0,1,0,0,78,0,0,0,0.0,1392,squad-fpp,26,25,1502,0,0.0,0,0.0,0,0,116.8,2,0,0.12
0636fc75526e19,dfcfb9af19654b,2ba10ebdd08c50,0,1,0.0,0,0,1,54,0,0,0,0.0,1394,squad-fpp,28,28,1504,0,0.0,0,0.0,0,0,1476.0,4,0,0.5926
b066dd3ce512df,59c71f3abcd82a,60ceae81538be8,0,0,0.0,4,0,0,76,0,0,0,0.0,1825,squad-fpp,29,29,1502,3,15.44,0,0.0,1,0,293.6,2,0,0.2143
d5b2015b1adbd4,f9032a1138386a,0a499afda636f7,0,0,0.0,0,0,0,47,0,0,0,0.0,1395,squad,27,26,1511,0,0.0,0,13.25,0,0,1428.0,3,0,0.7308
57c9452beac135,f0c329cc3d028f,5824329444000b,2,1,672.8,3,0,14,10,1675,2,1,217.8,1802,squad-fpp,29,28,-1,2,0.0,0,0.0,0,0,3076.0,7,1534,1.0
f38257b4f403c3,eae176418d5501,9ad1a918940574,0,3,156.2,0,0,1,59,0,0,0,0.0,1895,squad,28,28,1421,0,2758.0,0,0.0,0,0,1228.0,5,0,0.5556
7202a19fcbb5c4,adf549d5c90843,3f2714005f08f7,0,0,213.4,1,0,1,28,1438,1,1,2.7,1948,duo-fpp,49,48,-1,0,3781.0,0,17.12,0,0,2646.0,7,1543,0.7083
1817146275e3a6,079df5a0dc7060,4edf8769886c24,0,0,111.1,0,0,0,53,1265,0,0,0.0,1364,duo-fpp,48,43,-1,1,0.0,0,0.0,0,0,1431.0,4,1476,0.5745
d96f65313ff7c4,42e536c7173e09,4ede0045fe3ff8,2,2,734.9,8,1,2,6,0,4,1,161.9,1355,squad-fpp,27,27,1451,0,0.0,0,0.0,0,0,2020.0,3,0,0.9615
beb01f50bf7f3d,83532d58a674bb,ed19443dd9c7c4,0,0,200.0,1,1,0,19,1616,2,1,20.06,1300,squad,28,27,-1,0,0.0,0,0.0,0,0,856.6,4,1611,0.4815
7a5c99093f46f3,a9eba823a6cd2e,94f7d432b225f4,0,0,100.0,1,0,0,35,1002,1,1,5.964,1362,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,56.97,2,1483,0.1915
6657d35d27636c,a316b47c06b48f,a39011adb367e9,0,8,382.1,1,0,5,11,1328,2,1,15.47,1341,squad,26,22,-1,0,1812.0,0,0.0,0,0,2278.0,4,1520,0.92
1dac1475802dd0,345c48130a2b32,cff949200ede43,0,3,100.0,0,0,5,45,0,1,1,4.035,1349,squad-fpp,30,29,1480,0,0.0,0,0.0,0,0,339.0,3,0,0.2759
b31e6c76674a87,ba90093940069b,0e8bdc1c175b60,1,0,11.61,0,0,0,65,0,0,0,0.0,1193,squad-fpp,28,28,1459,0,0.0,0,0.0,0,0,891.3,3,0,0.5185
51c224cf1aae8f,3ce3bd9cfe0595,4c2f4b1c2be1e4,0,3,183.5,1,0,4,43,0,0,0,0.0,1879,squad-fpp,29,28,1511,0,3900.0,0,0.0,0,2,1883.0,5,0,0.8571
0fde52d8b5ef36,0a051b2f644962,574c2796ad3ab2,0,5,210.2,3,0,11,8,0,3,1,26.49,1811,squad-fpp,29,27,1505,2,5492.0,0,0.0,0,0,3277.0,8,0,0.8214
9311897ad29476,75eda161c84794,3c5a4419e79776,0,0,0.0,0,0,0,55,1349,0,0,0.0,1366,squad,30,30,-1,0,0.0,0,0.0,0,0,696.4,2,1485,0.5517
db3abf40a571c5,3bfcc4b832e879,b980fc33f4dcfb,0,0,0.0,0,0,0,89,1423,0,0,0.0,1823,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,0.0,0,1595,0.0
f122594a23a3a5,c847c115d3ef96,71d8efb764155d,0,1,47.28,0,0,1,57,0,0,0,0.0,1545,squad,28,27,1514,0,10760.0,0,0.0,0,0,1538.0,2,0,0.5556
b895dd3c8f73e7,adf01823eec6ff,b2540591e7d24b,0,2,214.2,2,0,0,15,1276,2,1,12.49,1287,squad-fpp,29,28,0,0,0.0,0,0.0,0,0,1328.0,5,1427,0.4643
3bb5038a583fc2,80d6f2bf244db2,5b1bac12e2ae35,0,0,0.0,0,0,0,80,0,0,0,0.0,1373,duo-fpp,48,48,1507,0,0.0,0,0.0,0,0,137.1,2,0,0.1915
5cd89520f78789,4429387a07519b,8ca6ef135a401d,0,0,185.7,1,0,0,42,1318,0,0,0.0,1888,duo-fpp,47,44,-1,0,0.0,0,0.0,0,0,3549.0,6,1486,0.8043
9cea2e9d777e47,ee8d845c436767,95cb9c2f495096,2,6,801.8,6,1,4,1,1774,8,3,221.2,1669,squad-fpp,26,25,-1,0,4194.0,0,0.0,0,0,2239.0,7,1588,0.84
2975430d9256e0,543071d7890d6a,85a97275cca139,0,0,85.81,0,0,0,70,1265,0,0,0.0,1333,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,159.2,2,1509,0.3333
ffb90d40824876,b6ab9a73450b0c,ea806384a6c774,0,0,0.0,0,0,0,69,0,0,0,0.0,1378,duo-fpp,50,48,1502,0,0.0,0,0.0,0,0,115.2,2,0,0.4694
3a3b73b7ec8f54,0de01f3797d685,5226beca07911f,1,2,149.0,0,0,4,23,0,1,1,39.61,1397,solo-fpp,94,91,1560,0,0.0,0,0.0,0,0,2691.0,7,0,0.914
e943ccaecbbe7d,6fb3919d301d13,04f45dd7036a40,0,0,109.8,0,0,0,73,1482,0,0,0.0,1383,squad,29,27,-1,0,0.0,0,0.0,0,0,108.8,1,1483,0.2143
d60863c232cee5,100ea40ac3295e,b9bdb47dfb86af,0,0,83.81,2,0,0,18,1504,2,2,8.335,1463,squad,26,25,-1,1,0.0,0,0.0,0,0,378.9,3,1567,0.36
357b9354221cf1,8f8f9837c67eb2,b6a2fadcb0b369,1,7,251.2,0,1,1,8,0,2,1,66.62,1411,solo,96,93,1496,0,0.0,0,1.273,0,0,2714.0,4,0,0.9579
af5446e7c0869d,700dc6885d9bf3,15070c4afc097c,0,1,0.0,0,0,1,61,1190,0,0,0.0,1364,squad-fpp,27,27,-1,0,636.4,0,0.0,0,0,686.5,6,1524,0.4231
6026a52306389c,a9a0bb7c8744c4,c2f34589f0f107,0,0,0.0,0,0,0,44,0,0,0,0.0,1805,squad-fpp,29,27,1370,0,0.0,0,0.0,0,0,868.1,5,0,0.7857
8e219ac88e3144,455057eee84a65,4d2d24c7e65598,0,0,308.4,0,2,0,8,1005,3,1,41.77,1875,solo-fpp,97,92,0,0,1441.0,0,0.0,0,0,3398.0,5,1502,0.9062
d2ed53f5faab05,a458a3aa931921,d20b587daddb2d,0,0,156.4,0,1,0,25,0,1,1,14.81,1364,solo-fpp,98,93,1498,0,0.0,0,110.8,0,0,1532.0,7,0,0.732
a98f7cef4036f6,c3794d15d6f12b,81414c5585b268,0,7,0.0,0,0,2,35,0,0,0,0.0,1883,duo-fpp,41,41,1564,1,1238.0,0,0.0,0,0,3358.0,7,0,0.9
6a8cdb22ddb1d0,aade0d8ebd125f,d7efb0742c0c4c,0,6,200.0,0,0,3,15,1434,2,1,121.5,1367,solo-fpp,95,94,0,0,0.0,0,0.0,0,0,2305.0,3,1649,0.8617
6f0ab051897c5b,8c35bbeb1facf5,93845489901459,1,1,193.3,0,0,0,34,1245,1,1,16.61,1370,duo-fpp,49,47,-1,0,599.3,0,0.0,0,0,871.0,4,1529,0.6875
860d328143ad26,120cd2db697562,b5ebefd5cb5dec,1,0,381.2,1,0,1,9,0,3,2,130.2,1338,duo,46,43,1538,0,0.0,0,0.0,0,0,683.9,6,0,0.5111
25dd675874e81b,a7add8e7aab2a3,c87e23fb2feb9e,0,1,31.61,0,0,0,73,0,0,0,0.0,1363,duo-fpp,49,48,1500,0,0.0,0,0.0,0,0,372.9,3,0,0.3125
b1e8def46c3d28,e27aad62c49f98,a0689f9068f709,0,0,0.0,0,0,2,83,0,0,0,0.0,1737,squad-fpp,30,29,1305,0,0.0,0,0.0,0,0,61.28,1,0,0.1034
44ea74337d9fa7,6c1b5bfefa0d60,724afc8501be8b,0,0,152.7,1,1,0,45,1171,1,1,4.965,1822,squad-fpp,31,29,-1,0,0.0,0,0.0,0,0,82.91,2,1401,0.0333
0f9c116a15cd26,39bd507e7f9c22,debcce11ff75a8,0,5,346.0,0,1,6,5,1491,4,1,48.44,1456,solo-fpp,97,97,-1,0,0.0,0,203.9,0,0,3527.0,5,1529,0.9792
ab589c34cd0b22,736b072d825052,0e4f5e923550cf,0,0,100.0,1,0,1,37,1231,1,1,4.459,1384,squad,27,24,-1,0,0.0,0,0.0,0,0,95.93,2,1426,0.0
42fc3d8214a6ab,3ada91307a61ff,93c4d9a39764ae,2,3,163.5,0,2,3,14,0,2,1,192.6,1347,squad-fpp,28,28,1481,2,0.0,0,3.61,0,0,3796.0,4,0,1.0
73b8a24522f33e,de490a78ba2e16,94a70242f47c60,0,1,6.038,0,0,0,48,1325,0,0,0.0,1981,solo-fpp,93,88,-1,0,2412.0,0,0.0,0,0,1788.0,5,1508,0.6522
1e6e4f80252179,1653af2eb24e68,d32160446f79db,2,5,218.7,0,0,0,43,0,0,0,0.0,1408,duo,50,47,1487,0,0.0,0,0.0,0,0,2741.0,4,0,0.9592
8c8bca04c52edf,0ed555aff0b034,488eef20a9c98d,0,1,97.25,0,0,1,50,0,0,0,0.0,1872,squad-fpp,29,28,1500,1,2655.0,0,0.0,0,0,2426.0,4,0,0.6786
486a356bf9d592,26062deefcfe67,2fa01ffe8612ce,0,0,117.9,1,1,0,19,0,2,2,25.39,1807,duo-fpp,48,47,1448,0,0.0,0,0.0,0,0,137.4,2,0,0.1489
e6c0d0afa38362,6c51fe20162775,ae2fdd8bb0ca01,0,0,110.0,1,0,0,21,1166,2,2,15.02,1438,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,606.3,6,1505,0.4792
1e3007fc7f7e7f,854f7130600d12,a4610a7b9cf9f1,0,0,0.0,0,0,0,81,0,0,0,0.0,1889,solo,95,93,1499,0,0.0,0,0.0,0,0,258.7,0,0,0.1596
36b6ec009c7703,3cdd89a5c9e372,c7358418de6456,0,1,0.0,0,0,1,51,1060,0,0,0.0,1406,duo-fpp,50,49,0,0,0.0,0,0.0,0,0,2385.0,3,1502,0.8367
292bfa1c234e2e,af704469592649,e727b442657f78,0,5,100.0,1,0,5,28,0,1,1,4.708,1895,squad-fpp,29,27,1470,1,0.0,0,0.0,0,0,2809.0,4,0,0.5357
27403c1a526bff,bb656e17642b0a,5eb6b8c99fa0ab,0,0,37.6,1,0,0,35,992,1,1,14.69,1410,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,169.2,3,1479,0.3333
8acfd9dc64f7e1,1630328768dd37,011cbe68b735e9,0,1,20.36,0,0,6,41,1127,0,0,0.0,1899,duo-fpp,50,48,-1,0,702.5,0,0.0,0,0,2525.0,7,1526,0.8776
a419ef8ccf15e3,dd5422e124e170,404586420fe30a,0,0,0.0,0,0,0,95,0,0,0,0.0,1362,duo-fpp,48,48,1495,0,0.0,0,0.0,0,0,0.6891,0,0,0.0
6bf362d1ca9e1b,7d206deb802491,2831e1b5aac4be,1,0,0.0,0,0,0,46,1244,0,0,0.0,1283,squad,17,17,-1,0,0.0,0,0.0,0,0,197.6,2,1475,0.125
b3e3c6d27ba228,f0faee437d110b,cf9bdda07add29,0,0,0.0,0,0,0,63,0,0,0,0.0,1389,solo-fpp,95,94,1497,0,0.0,0,0.0,0,0,486.9,3,0,0.5319
a66457666ac0e6,d65bfb63967a7a,0faa743873534b,1,1,77.15,0,0,1,49,0,0,0,0.0,1779,squad-fpp,27,27,1520,0,0.0,0,0.0,0,0,4643.0,6,0,0.8462
4510a6339674fb,8cad8d2dd584a7,f27b3d5f0af51e,0,0,0.0,0,0,0,73,0,0,0,0.0,1387,solo,95,90,1781,0,0.0,0,0.0,0,0,139.3,2,0,0.2553
